,VIX,VVIX,SKEW,VIX3M,PUT,BXM,CLL,price,dix,gex,volatility_5d,volatility_10d,volatility_20d,volatility_50d,vix_level,vix_change_1d,vix_change_5d,vix_change_10d,vix_change_20d,vvix_ratio,vvix_signal,term_spread,term_spread_pct,term_regime,gex_positive,gex_ma_20,gex_ratio,gex_signal,dix_ma_20,dix_ratio,dix_signal,put_ma_20,put_ratio,put_signal,skew_ma_20,skew_ratio,skew_signal,vix_momentum_5d,vix_momentum_10d,vix_momentum_20d,vix_momentum_50d,vol_regime,bull_signal_count,bear_signal_count,composite_signal
1993-09-01,11.48,,116.1,,,,,,,,0.24151604501477944,0.23389456313781792,0.2951467074990301,0.5947270339385189,LOW,-0.03122362869198303,-0.0512396694214875,-0.003472222222222099,-0.01964133219470543,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,113.69800000000001,1.0211261411810233,LOW_SKEW,-0.0512396694214875,-0.003472222222222099,-0.01964133219470543,-0.014592274678111528,LOW_VOL_DOWN,1,0,BULLISH
1993-09-02,11.87,,115.01,,,,,,,,0.1739252713080468,0.22172054482786946,0.2953748733213828,0.5931832149765881,LOW,0.03397212543554007,-0.02224052718286662,0.02063628546861551,-0.013300083125519557,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,113.946,1.0093377564811403,LOW_SKEW,-0.02224052718286662,0.02063628546861551,-0.013300083125519557,-0.014119601328903664,NEUTRAL_VOL,1,0,BULLISH
1993-09-03,11.16,,115.82,,,,,,,,0.3004163777152784,0.3089768060315006,0.3307324407562212,0.592173581832013,LOW,-0.05981465880370673,-0.06297229219143574,-0.03958691910499135,-0.0948905109489051,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,114.075,1.0152969537584922,LOW_SKEW,-0.06297229219143574,-0.03958691910499135,-0.0948905109489051,-0.08897959183673465,LOW_VOL_DOWN,1,0,BULLISH
1993-09-07,12.9,,114.1,,,,,,,,0.654958013921185,0.4546610459072099,0.3859219992094668,0.6140215046418284,LOW,0.15591397849462374,0.0988074957410563,0.06172839506172845,0.041162227602905554,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,114.20049999999999,0.9991199688267565,LOW_SKEW,0.0988074957410563,0.06172839506172845,0.041162227602905554,0.14666666666666672,LOW_VOL_UP,1,0,BULLISH
1993-09-08,13.24,,116.16,,,,,,,,0.9022194854909754,0.6194163919896358,0.47985606394565117,0.6453287091525487,LOW,0.02635658914728678,0.11729957805907176,0.1220338983050846,0.07554833468724609,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,114.44099999999999,1.0150208404330616,LOW_SKEW,0.11729957805907176,0.1220338983050846,0.07554833468724609,0.1917191719171918,LOW_VOL_UP,1,0,BULLISH
1993-09-09,12.67,,116.02,,,,,,,,0.8428938248674116,0.6510709126755185,0.5047133110152144,0.6550057173760179,LOW,-0.04305135951661632,0.10365853658536572,0.04710743801652906,0.049710024855012414,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,114.6385,1.0120509252999648,LOW_SKEW,0.10365853658536572,0.04710743801652906,0.049710024855012414,0.1222320637732508,LOW_VOL_UP,1,0,BULLISH
1993-09-10,11.7,,115.9,,,,,,,,0.870964982074258,0.6625338565763296,0.5004763520362555,0.6509517051581735,LOW,-0.0765588003157065,-0.01432181971356361,-0.036243822075782695,-0.05492730210016172,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,114.75899999999999,1.0099425753099975,LOW_SKEW,-0.01432181971356361,-0.036243822075782695,-0.05492730210016172,0.03907637655417395,NEUTRAL_VOL,1,0,BULLISH
1993-09-13,12.16,,113.78,,,,,,,,0.6095736214762129,0.6612958658732254,0.49980627826151114,0.6519555825606586,LOW,0.0393162393162394,0.08960573476702516,0.02099076406381184,-0.0024610336341263084,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,114.6115,0.9927450561243853,LOW_SKEW,0.08960573476702516,0.02099076406381184,-0.0024610336341263084,0.05647263249348389,LOW_VOL_UP,1,0,BULLISH
1993-09-14,13.15,,117.39,,,,,,,,0.6556142158309475,0.7283741407324297,0.566168098526953,0.6759875919639003,LOW,0.08141447368421062,0.019379844961240345,0.12010221465076665,0.09492089925062452,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,114.924,1.0214576589746267,LOW_SKEW,0.019379844961240345,0.12010221465076665,0.09492089925062452,0.16063548102383063,NEUTRAL_VOL,1,0,BULLISH
1993-09-15,12.7,,119.11,,,,,,,,0.5577006365422417,0.7302518591394382,0.5762170186932467,0.6219726353972729,LOW,-0.034220532319391705,-0.04078549848942603,0.07172995780590719,0.09577221742881781,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,115.1855,1.0340711287445035,LOW_SKEW,-0.04078549848942603,0.07172995780590719,0.09577221742881781,-0.08435472242249464,NEUTRAL_VOL,1,0,BULLISH
1993-09-16,13.36,,118.46,,,,,,,,0.6878808036278012,0.7368016467581496,0.6276210304753141,0.6360208249698073,LOW,0.051968503937007915,0.05445935280189418,0.16376306620209058,0.15972222222222232,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,115.45450000000001,1.0260319000125588,LOW_SKEW,0.05445935280189418,0.16376306620209058,0.15972222222222232,0.023754789272030452,LOW_VOL_UP,1,0,BULLISH
1993-09-17,13.39,,118.4,,,,,,,,0.5216032975352535,0.751103632440652,0.6703689086498364,0.6716326741448402,LOW,0.002245508982035904,0.1444444444444446,0.1280539174389217,0.1513327601031813,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,115.68400000000001,1.0234777497320287,LOW_SKEW,0.1444444444444446,0.1280539174389217,0.1513327601031813,0.09395424836601318,LOW_VOL_UP,1,0,BULLISH
1993-09-20,14.6,,117.62,,,,,,,,0.7046630400408984,0.7834829644315684,0.833295771083372,0.7612180357548982,LOW,0.0903659447348768,0.20065789473684204,0.30824372759856633,0.25645438898450945,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,115.8125,1.0156071235833783,LOW_SKEW,0.20065789473684204,0.30824372759856633,0.25645438898450945,0.35185185185185164,LOW_VOL_UP,1,0,BULLISH
1993-09-21,17.3,,118.14,,,,,,,,1.827375166734991,1.569961429108331,1.3722547714965019,1.0641129485850214,MEDIUM_LOW,0.18493150684931514,0.3155893536121672,0.3410852713178294,0.4238683127572016,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,116.00750000000001,1.0183824321703339,LOW_SKEW,0.3155893536121672,0.3410852713178294,0.4238683127572016,0.5944700460829495,LOW_VOL_UP,1,0,BULLISH
1993-09-22,13.75,,116.46,,,,,,,,1.6539498178601877,1.5714946883634533,1.3771262029848796,1.080649842285662,LOW,-0.2052023121387283,0.08267716535433078,0.038519637462235634,0.1652542372881356,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,116.072,1.00334275277414,LOW_SKEW,0.08267716535433078,0.038519637462235634,0.1652542372881356,0.24773139745916528,LOW_VOL_UP,1,0,BULLISH
1993-09-23,13.36,,120.39,,,,,,,,1.6539498178601877,1.5470333617027214,1.3742338535382952,1.0782206809063113,LOW,-0.02836363636363637,0.0,0.05445935280189418,0.10413223140495864,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,116.28899999999999,1.0352655883187576,LOW_SKEW,0.0,0.05445935280189418,0.10413223140495864,0.23933209647495368,NEUTRAL_VOL,1,0,BULLISH
1993-09-24,12.47,,118.26,,,,,,,,1.8455974642374584,1.461697643152992,1.3675856559338344,1.0557118693184169,LOW,-0.06661676646706582,-0.06870799103808811,0.06581196581196602,0.027182866556836993,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,116.5595,1.0145891154303168,LOW_SKEW,-0.06870799103808811,0.06581196581196602,0.027182866556836993,0.17641509433962277,LOW_VOL_DOWN,1,0,BULLISH
1993-09-27,12.49,,119.73,,,,,,,,1.9939734200835557,1.428317191662628,1.3529426019645898,1.0416191477593775,LOW,0.001603849238171584,-0.1445205479452054,0.027138157894736947,0.04869857262804356,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,116.821,1.0249013447924604,LOW_SKEW,-0.1445205479452054,0.027138157894736947,0.04869857262804356,0.13959854014598538,LOW_VOL_DOWN,1,0,BULLISH
1993-09-28,12.19,,115.58,,,,,,,,0.667023237975746,1.4967999198286333,1.3368599304655666,1.035941236218223,LOW,-0.024019215372297897,-0.29537572254335265,-0.07300380228136893,0.03833049403747868,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,116.8355,0.9892541222488028,LOW_SKEW,-0.29537572254335265,-0.07300380228136893,0.03833049403747868,0.06369982547993014,LOW_VOL_DOWN,1,0,BULLISH
1993-09-29,12.63,,115.4,,,,,,,,0.4392265930014199,1.5014304290683385,1.3161557858520283,1.0232889950284432,LOW,0.036095159967186374,-0.08145454545454545,-0.005511811023621971,0.06582278481012671,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,116.8915,0.987240304042638,LOW_SKEW,-0.08145454545454545,-0.005511811023621971,0.06582278481012671,0.14298642533936645,LOW_VOL_DOWN,1,0,BULLISH
1993-09-30,12.99,,114.97,,,,,,,,0.29134172375344836,1.5112691502321618,1.2712339633104046,1.027552054393927,LOW,0.028503562945368044,-0.02769461077844304,-0.02769461077844304,0.13153310104529625,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,116.835,0.984037317584628,LOW_SKEW,-0.02769461077844304,-0.02769461077844304,0.13153310104529625,0.08521303258145352,NEUTRAL_VOL,1,0,BULLISH
1993-10-01,11.83,,117.13,,,,,,,,0.44009089970098525,1.6035339444832732,1.2731419898487302,1.0261007031771339,LOW,-0.08929946112394149,-0.05132317562149158,-0.1165048543689321,-0.0033698399326030914,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,116.941,1.0016161996220316,LOW_SKEW,-0.05132317562149158,-0.1165048543689321,-0.0033698399326030914,0.011976047904191711,LOW_VOL_DOWN,1,0,BULLISH
1993-10-04,12.85,,117.69,,,,,,,,0.4807494149758554,1.5478171008800516,1.1983377741909125,1.0195892730475697,LOW,0.08622147083685539,0.028823058446757255,-0.11986301369863017,0.15143369175627241,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,117.03450000000001,1.0056009125514271,LOW_SKEW,0.028823058446757255,-0.11986301369863017,0.15143369175627241,0.13515901060070656,NEUTRAL_VOL,1,0,BULLISH
1993-10-05,12.97,,116.99,,,,,,,,0.4823691532422419,0.5586103790249919,1.1978665245036755,1.0134576297736018,LOW,0.009338521400778177,0.06398687448728468,-0.2502890173410405,0.005426356589147252,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,117.179,0.9983870830097542,LOW_SKEW,0.06398687448728468,-0.2502890173410405,0.005426356589147252,0.14575971731448756,LOW_VOL_UP,1,0,BULLISH
1993-10-06,12.68,,116.16,,,,,,,,0.4822654870500668,0.435282794410698,1.2007173294590843,1.0039688791010761,LOW,-0.022359290670778798,0.003958828186856556,-0.07781818181818179,-0.04229607250755296,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,117.17900000000002,0.9913039025764,LOW_SKEW,0.003958828186856556,-0.07781818181818179,-0.04229607250755296,0.11816578483245155,NEUTRAL_VOL,1,0,BULLISH
1993-10-07,13.14,,116.09,,,,,,,,0.5114000391079769,0.3992548615149432,1.1972357416368884,0.9990600480407713,LOW,0.0362776025236593,0.011547344110854452,-0.01646706586826341,0.03709550118389893,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,117.1825,0.9906769355492501,LOW_SKEW,0.011547344110854452,-0.01646706586826341,0.03709550118389893,0.15567282321899745,NEUTRAL_VOL,1,0,BULLISH
1993-10-08,12.04,,116.57,,,,,,,,0.42382779521834524,0.43887355809944434,1.1787990096973093,0.9865280491887329,LOW,-0.08371385083713856,0.017751479289940697,-0.034482758620689724,0.029059829059828957,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,117.21600000000001,0.9944888069888068,LOW_SKEW,0.017751479289940697,-0.034482758620689724,0.029059829059828957,0.07022222222222219,NEUTRAL_VOL,1,0,BULLISH
1993-10-11,12.26,,116.26,,,,,,,,0.4643490066745438,0.45005678653918146,1.174796174930689,0.9817482116203734,LOW,0.0182724252491695,-0.04591439688715948,-0.018414731785428406,0.008223684210526327,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,117.33999999999999,0.9907959775012785,LOW_SKEW,-0.04591439688715948,-0.018414731785428406,0.008223684210526327,0.04518329070758731,NEUTRAL_VOL,1,0,BULLISH
1993-10-12,12.41,,118.24,,,,,,,,0.42400471695445513,0.4352011029384762,1.1849960026582314,0.971838148949966,LOW,0.012234910277324706,-0.0431765612952969,0.018047579983593076,-0.056273764258555126,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,117.38250000000001,1.0073051775179434,LOW_SKEW,-0.0431765612952969,0.018047579983593076,-0.056273764258555126,0.08195292066259796,NEUTRAL_VOL,1,0,BULLISH
1993-10-13,11.38,,117.96,,,,,,,,0.6361446376411649,0.5759870754712816,1.2421012544539127,0.9741866099571489,LOW,-0.08299758259468171,-0.10252365930599361,-0.09897070467141722,-0.10393700787401561,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,117.325,1.0054123162156403,LOW_SKEW,-0.10252365930599361,-0.09897070467141722,-0.10393700787401561,-0.009573542210617902,LOW_VOL_DOWN,1,0,BULLISH
1993-10-14,11.0,,119.85,,,,,,,,0.6033406997705187,0.7008439357096866,1.3164276820644012,0.990261890736128,LOW,-0.033391915641476366,-0.16286149162861496,-0.1531947652040031,-0.17664670658682635,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,117.3945,1.0209166528244509,LOW_SKEW,-0.16286149162861496,-0.1531947652040031,-0.17664670658682635,-0.060631938514090544,LOW_VOL_DOWN,1,0,BULLISH
1993-10-15,10.87,,114.12,,,,,,,,0.7126920793719852,0.8211103593433896,1.384536688609387,1.0133258234591616,LOW,-0.011818181818181839,-0.09717607973421927,-0.08114961961115819,-0.18820014936519802,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,117.18049999999998,0.973882173228481,LOW_SKEW,-0.09717607973421927,-0.08114961961115819,-0.18820014936519802,-0.09642560266001665,LOW_VOL_DOWN,1,0,BULLISH
1993-10-18,11.33,,113.5,,,,,,,,0.6054502456846076,0.8198753292753375,1.3484849198072424,1.0248288259257594,LOW,0.042318307267709354,-0.07585644371941269,-0.11828793774319069,-0.22397260273972597,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,116.97449999999999,0.9702969450606757,LOW_SKEW,-0.07585644371941269,-0.11828793774319069,-0.22397260273972597,-0.08110300081103006,LOW_VOL_DOWN,1,0,BULLISH
1993-10-19,11.61,,112.92,,,,,,,,0.29961642144505474,0.7526073197734303,0.7876338649799923,1.0308162804695231,LOW,0.024713150926743088,-0.06446414182111204,-0.10485736314572103,-0.32890173410404633,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,116.7135,0.9674973332133815,LOW_SKEW,-0.06446414182111204,-0.10485736314572103,-0.32890173410404633,-0.06295399515738509,LOW_VOL_DOWN,1,0,BULLISH
1993-10-20,11.32,,113.59,,,,,,,,0.29364945087559724,0.7121672712368717,0.7402126294803829,1.041616189252872,LOW,-0.0249784668389319,-0.005272407732864748,-0.10725552050473186,-0.17672727272727273,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,116.57000000000001,0.974435961225015,LOW_SKEW,-0.005272407732864748,-0.10725552050473186,-0.17672727272727273,-0.08042242079610074,NEUTRAL_VOL,1,0,BULLISH
1993-10-21,11.2,,113.54,,,,,,,,0.2676378149655661,0.5275056608425586,0.7179143769501567,1.0537384564934817,LOW,-0.010600706713780994,0.018181818181818077,-0.14764079147640796,-0.16167664670658688,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,116.2275,0.9768772450581833,LOW_SKEW,0.018181818181818077,-0.14764079147640796,-0.16167664670658688,-0.07207953603976813,NEUTRAL_VOL,1,0,BULLISH
1993-10-22,11.48,,113.02,,,,,,,,0.15896540504006235,0.4976433350177647,0.7239313357960954,1.060732823310548,LOW,0.025000000000000133,0.05611775528978846,-0.046511627906976605,-0.07939053728949486,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,115.96549999999999,0.9746002043711277,LOW_SKEW,0.05611775528978846,-0.046511627906976605,-0.07939053728949486,-0.0726978998384491,LOW_VOL_UP,1,0,BULLISH
1993-10-25,11.83,,115.39,,,,,,,,0.2465157195790124,0.4383821265603757,0.7170368484990239,1.062877803178325,LOW,0.030487804878048808,0.04413062665489842,-0.03507340946166393,-0.05284227381905526,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,115.74849999999999,0.9969027676384575,LOW_SKEW,0.04413062665489842,-0.03507340946166393,-0.05284227381905526,-0.029532403609515923,NEUTRAL_VOL,1,0,BULLISH
1993-10-26,11.83,,115.21,,,,,,,,0.28960317677739905,0.31809327772216955,0.7165478277643667,1.064240727716243,LOW,0.0,0.018949181739879473,-0.04673650282030617,-0.029532403609515923,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,115.72999999999999,0.9955067830294652,LOW_SKEW,0.018949181739879473,-0.04673650282030617,-0.029532403609515923,-0.014987510407993287,NEUTRAL_VOL,1,0,BULLISH
1993-10-27,12.01,,114.92,,,,,,,,0.32549961597453714,0.3743972934357862,0.7002877228232612,1.0600686154146541,LOW,0.015215553677092153,0.06095406360424027,0.055360281195079075,-0.04908946951702309,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,115.70599999999999,0.9932069209894043,LOW_SKEW,0.06095406360424027,0.055360281195079075,-0.04908946951702309,0.036238136324417525,LOW_VOL_UP,1,0,BULLISH
1993-10-28,11.88,,115.07,,,,,,,,0.1965451602039102,0.3605612908274624,0.6562525187922684,1.0557294798826375,LOW,-0.010824313072439584,0.06071428571428594,0.08000000000000007,-0.08545034642032323,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,115.71100000000001,0.9944603365280741,LOW_SKEW,0.06071428571428594,0.08000000000000007,-0.08545034642032323,0.03125,LOW_VOL_UP,1,0,BULLISH
1993-10-29,11.46,,113.73,,,,,,,,0.20486580973793647,0.2783782398880599,0.6633874393874104,1.0582952213392967,LOW,-0.03535353535353536,-0.0017421602787456303,0.054277828886844626,-0.03127641589180041,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,115.54099999999998,0.98432591028293,LOW_SKEW,-0.0017421602787456303,0.054277828886844626,-0.03127641589180041,-0.014617368873602765,NEUTRAL_VOL,1,0,BULLISH
1993-11-01,11.78,,114.54,,,,,,,,0.20437710243464086,0.2669165495865341,0.6227308280554824,1.0563601156220062,LOW,0.027923211169284423,-0.004226542688081203,0.03971756398940851,-0.08326848249027241,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,115.3835,0.9926895959994281,LOW_SKEW,-0.004226542688081203,0.03971756398940851,-0.08326848249027241,0.013769363166953541,NEUTRAL_VOL,1,0,BULLISH
1993-11-02,11.74,,114.18,,,,,,,,0.2041568024817649,0.2684544240211286,0.5613036986386251,1.0593586816210632,LOW,-0.003395585738539819,-0.0076077768385460764,0.011197243755383335,-0.09483423284502701,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,115.24300000000001,0.9907760124259174,LOW_SKEW,-0.0076077768385460764,0.011197243755383335,-0.09483423284502701,-0.03374485596707821,NEUTRAL_VOL,1,0,BULLISH
1993-11-03,13.26,,113.69,,,,,,,,0.7082937243824742,0.5521483295062517,0.622814283377546,1.0648403923705554,LOW,0.12947189097103906,0.1040799333888427,0.1713780918727914,0.045741324921135584,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,115.11949999999999,0.9875824686521398,LOW_SKEW,0.1040799333888427,0.1713780918727914,0.045741324921135584,0.12372881355932197,LOW_VOL_UP,1,0,BULLISH
1993-11-04,14.68,,114.64,,,,,,,,1.366777231299833,1.007750520272715,0.8515142858152827,1.1138989072216543,LOW,0.10708898944193068,0.2356902356902355,0.3107142857142857,0.11719939117199374,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,115.047,0.9964623154015316,LOW_SKEW,0.2356902356902355,0.3107142857142857,0.11719939117199374,0.21322314049586777,LOW_VOL_UP,1,0,BULLISH
1993-11-05,14.97,,116.07,,,,,,,,1.5360598946654682,1.2957811886610167,1.0987337209141412,1.1708218115004134,LOW,0.01975476839237067,0.30628272251308886,0.3040069686411151,0.24335548172757493,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,115.022,1.009111300446871,LOW_SKEW,0.30628272251308886,0.3040069686411151,0.24335548172757493,0.23311367380560122,LOW_VOL_UP,1,0,BULLISH
1993-11-08,14.31,,115.73,,,,,,,,1.317030751349309,1.378620888988144,1.2125218391956787,1.196829502118934,LOW,-0.044088176352705455,0.21477079796264875,0.20963651732882504,0.16721044045677003,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,114.99550000000002,1.0063872064559047,LOW_SKEW,0.21477079796264875,0.20963651732882504,0.16721044045677003,0.20151133501259455,LOW_VOL_UP,1,0,BULLISH
1993-11-09,13.94,,113.94,,,,,,,,0.6673604723084497,1.3764935322926075,1.2784217243395535,1.2084995081603842,LOW,-0.025856044723969296,0.18739352640545137,0.1783601014370244,0.12328767123287676,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,114.7805,0.9926773275948441,LOW_SKEW,0.18739352640545137,0.1783601014370244,0.12328767123287676,0.18739352640545137,LOW_VOL_UP,1,0,BULLISH
1993-11-10,13.72,,115.82,,,,,,,,0.5139357936549696,1.3452897250939682,1.3067674057121812,1.2153297024732377,LOW,-0.015781922525107572,0.03469079939668185,0.1423813488759369,0.20562390158172228,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,114.67349999999999,1.009997950703519,LOW_SKEW,0.03469079939668185,0.1423813488759369,0.20562390158172228,0.1578059071729958,NEUTRAL_VOL,1,0,BULLISH
1993-11-11,13.88,,116.2,,,,,,,,0.4997299270603592,1.2785512634745324,1.31336249856304,1.2181153727065002,LOW,0.011661807580174877,-0.054495912806539426,0.16835016835016825,0.26181818181818195,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,114.49100000000001,1.0149269374885361,LOW_SKEW,-0.054495912806539426,0.16835016835016825,0.26181818181818195,0.2090592334494774,LOW_VOL_DOWN,1,0,BULLISH
1993-11-12,13.33,,116.13,,,,,,,,0.3559915729335844,1.0904173512921633,1.2716404655736575,1.2169064156660543,LOW,-0.039625360230547635,-0.10955243820975291,0.163176265270506,0.2263109475620977,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,114.5915,1.0134259521866804,LOW_SKEW,-0.10955243820975291,0.163176265270506,0.2263109475620977,0.12299915754001689,LOW_VOL_DOWN,1,0,BULLISH
1993-11-15,14.46,,117.5,,,,,,,,0.40838707129355856,0.9200899714455161,1.3022024864780666,1.2231441585734992,LOW,0.08477119279819956,0.01048218029350112,0.22750424448217332,0.27625772285966477,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,114.7915,1.0235949525879529,LOW_SKEW,0.01048218029350112,0.22750424448217332,0.27625772285966477,0.29569892473118276,NEUTRAL_VOL,1,0,BULLISH
1993-11-16,15.11,,121.47,,,,,,,,0.6955932719626806,0.6463951319941768,1.376205595870565,1.2685023951613286,MEDIUM_LOW,0.04495159059474396,0.0839311334289814,0.287052810902896,0.30146425495262696,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,115.21900000000001,1.054253204766575,LOW_SKEW,0.0839311334289814,0.287052810902896,0.30146425495262696,0.1713178294573643,LOW_VOL_UP,1,0,BULLISH
1993-11-17,15.57,,117.05,,,,,,,,0.9037975437008982,0.6973927635599625,1.444290392144983,1.3273940097583217,MEDIUM_LOW,0.030443414956982107,0.13483965014577248,0.17420814479638014,0.3754416961130742,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,115.39199999999998,1.0143684137548532,LOW_SKEW,0.13483965014577248,0.17420814479638014,0.3754416961130742,0.17598187311178237,LOW_VOL_UP,1,0,BULLISH
1993-11-18,14.65,,117.78,,,,,,,,0.8415937262122319,0.6961034405884909,1.4082294781597584,1.3521078932916046,LOW,-0.059087989723827894,0.0554755043227666,-0.002043596730245234,0.3080357142857144,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,115.604,1.0188228781011037,LOW_SKEW,0.0554755043227666,-0.002043596730245234,0.3080357142857144,0.1562746645619575,LOW_VOL_UP,1,0,BULLISH
