,VIX,VVIX,SKEW,VIX3M,PUT,BXM,CLL,price,dix,gex,returns,log_returns,vix_returns,vix_volatility,vix_term_ratio,vix_term_structure
1999-12-21,22.66,,118.55,,,,,,,,,,-0.047098402018503016,0.91622473825184,,BULL_QUIET
1999-12-22,22.43,,117.74,,,,,,,,,,-0.0101500441306267,0.9036587144596276,,BULL_QUIET
1999-12-23,21.12,,120.72,,,,,,,,,,-0.05840392331698607,0.9208611943599861,,BULL_QUIET
1999-12-27,23.07,,117.83,,,,,,,,,,0.09232954545454541,0.907463897800696,,BULL_QUIET
1999-12-28,22.97,,119.14,,,,,,,,,,-0.004334633723450443,0.8862954751589504,,BULL_QUIET
1999-12-29,23.09,,119.45,,,,,,,,,,0.0052242054854159115,0.8813735676401812,,BULL_QUIET
1999-12-30,24.76,,120.25,,,,,,,,,,0.07232568211346901,0.8647781048782174,,BULL_QUIET
1999-12-31,,,119.17,,,,,,,,,,,,,BULL_QUIET
2000-01-03,24.21,,117.84,,,,,,,,,,,,,BULL_QUIET
2000-01-04,27.01,,114.22,,,,,,,,,,0.11565468814539459,,,BULL_FRAGILE
2000-01-05,26.41,,114.82,,,,,,,,,,-0.022213994816734584,,,BULL_FRAGILE
2000-01-06,25.73,,114.87,,,,,,,,,,-0.025747822794396025,,,BULL_FRAGILE
2000-01-07,21.72,,117.35,,,,,,,,,,-0.15584920326467167,,,BULL_QUIET
2000-01-10,21.71,,115.73,,,,,,,,,,-0.0004604051565376688,,,BULL_QUIET
2000-01-11,22.5,,114.98,,,,,,,,,,0.03638876093965915,,,BULL_QUIET
2000-01-12,22.84,,114.14,,,,,,,,,,0.015111111111111075,,,BULL_QUIET
2000-01-13,21.71,,115.18,,,,,,,,,,-0.049474605954465845,,,BULL_QUIET
2000-01-14,19.66,,116.56,,,,,,,,,,-0.09442653155228009,,,BULL_QUIET
2000-01-18,21.5,,114.38,,,,,,,,,,0.0935910478128179,,,BULL_QUIET
2000-01-19,21.72,,115.5,,,,,,,,,,0.01023255813953483,,,BULL_QUIET
2000-01-20,21.75,,114.8,,,,,,,,,,0.0013812154696133394,,,BULL_QUIET
2000-01-21,20.82,,116.13,,,,,,,,,,-0.04275862068965519,,,BULL_QUIET
2000-01-24,24.07,,114.36,,,,,,,,,,0.1560999039385207,,,BULL_QUIET
2000-01-25,23.02,,116.07,,,,,,,,,,-0.04362276692978817,,,BULL_QUIET
2000-01-26,23.03,,115.25,,,,,,,,,,0.0004344048653346366,,,BULL_QUIET
2000-01-27,23.54,,115.89,,,,,,,,,,0.022145028224055396,,,BULL_QUIET
2000-01-28,26.14,,113.49,,,,,,,,,,0.11045029736618539,,,BULL_FRAGILE
2000-01-31,24.95,,114.14,,,,,,,,,,-0.04552410099464432,,,BULL_QUIET
2000-02-01,23.45,,114.12,,,,,,,,,,-0.06012024048096187,1.191599191278243,,BULL_QUIET
2000-02-02,23.12,,114.62,,,,,,,,,,-0.01407249466950955,1.1124882016744404,,BULL_QUIET
2000-02-03,22.01,,115.32,,,,,,,,,,-0.048010380622837356,1.1213854432040165,,BULL_QUIET
2000-02-04,21.54,,115.89,,,,,,,,,,-0.02135393003180386,1.1205042760288553,,BULL_QUIET
2000-02-07,22.79,,116.3,,,,,,,,,,0.05803156917363039,0.9922413490714358,,BULL_QUIET
2000-02-08,21.25,,117.35,,,,,,,,,,-0.06757349714787186,1.0244978624686079,,BULL_QUIET
2000-02-09,22.9,,115.34,,,,,,,,,,0.0776470588235294,1.0535382257734296,,BULL_QUIET
2000-02-10,23.07,,115.02,,,,,,,,,,0.00742358078602634,1.0527104179155344,,BULL_QUIET
2000-02-11,24.42,,114.93,,,,,,,,,,0.05851755526657998,1.0517530674473188,,BULL_QUIET
2000-02-14,24.38,,113.09,,,,,,,,,,-0.0016380016380017626,0.9811963134951134,,BULL_QUIET
2000-02-15,22.92,,116.07,,,,,,,,,,-0.05988515176374065,0.9641911693237365,,BULL_QUIET
2000-02-16,23.51,,114.4,,,,,,,,,,0.02574171029668415,0.9668987469541408,,BULL_QUIET
2000-02-17,23.17,,114.76,,,,,,,,,,-0.014461931093151859,0.9694619302779023,,BULL_QUIET
2000-02-18,26.0,,114.07,,,,,,,,,,0.12214069917997405,1.0363985111987792,,BULL_FRAGILE
2000-02-22,25.86,,112.47,,,,,,,,,,-0.005384615384615432,0.8889440121346749,,BULL_FRAGILE
2000-02-23,23.89,,113.32,,,,,,,,,,-0.07617942768754826,0.9195683125323361,,BULL_QUIET
2000-02-24,24.38,,111.5,,,,,,,,,,0.020510673922143008,0.9214642320281871,,BULL_QUIET
2000-02-25,25.2,,109.52,,,,,,,,,,0.033634126333059955,0.9252898986925089,,BULL_FRAGILE
2000-02-28,24.68,,111.32,,,,,,,,,,-0.020634920634920673,0.84022633129275,,BULL_QUIET
2000-02-29,23.37,,111.42,,,,,,,,,,-0.05307941653160453,0.8458786351859784,,BULL_QUIET
2000-03-01,21.64,,113.15,,,,,,,,,,-0.0740265297389816,0.8598895111796212,,BULL_QUIET
2000-03-02,21.06,,111.52,,,,,,,,,,-0.026802218114602705,0.8633160873222016,,BULL_QUIET
2000-03-03,19.21,,112.22,,,,,,,,,,-0.08784425451092104,0.9014339662325229,,BULL_QUIET
2000-03-06,21.5,,111.59,,,,,,,,,,0.11920874544508053,1.000763444140707,,BULL_QUIET
2000-03-07,24.31,,110.37,,,,,,,,,,0.13069767441860458,1.0846718625957104,,BULL_QUIET
2000-03-08,23.82,,111.02,,,,,,,,,,-0.02015631427396125,1.0550145554126638,,BULL_QUIET
2000-03-09,22.21,,113.26,,,,,,,,,,-0.06759026028547432,1.0533921660674352,,BULL_QUIET
2000-03-10,21.24,,113.36,,,,,,,,,,-0.04367402071139137,1.0645007137736138,,BULL_QUIET
2000-03-13,22.85,,114.93,,,,,,,,,,0.07580037664783434,1.0792082054752816,,BULL_QUIET
2000-03-14,24.41,,113.41,,,,,,,,,,0.06827133479212244,1.106988403895863,,BULL_QUIET
2000-03-15,22.34,,114.16,,,,,,,,,,-0.08480131093814014,1.1288734787874013,,BULL_QUIET
2000-03-16,20.77,,114.86,,,,,,,,,,-0.07027752909579232,1.1522499398327646,,BULL_QUIET
2000-03-17,22.37,,115.13,,,,,,,,,,0.07703418391911421,1.1862210128640467,,BULL_QUIET
2000-03-20,22.96,,114.34,,,,,,,,,,0.026374608851139847,1.1020616567049093,,BULL_QUIET
2000-03-21,21.7,,113.79,,,,,,,,,,-0.054878048780487854,1.1168230124638658,,BULL_QUIET
2000-03-22,21.49,,113.71,,,,,,,,,,-0.00967741935483879,1.0862592300711542,,BULL_QUIET
2000-03-23,22.26,,114.24,,,,,,,,,,0.03583061889250838,1.0920208200825456,,BULL_QUIET
2000-03-24,23.31,,113.47,,,,,,,,,,0.047169811320754595,1.0989680589520074,,BULL_QUIET
2000-03-27,24.53,,112.75,,,,,,,,,,0.052338052338052554,1.112691605120229,,BULL_QUIET
2000-03-28,24.86,,113.33,,,,,,,,,,0.013452914798206317,1.0939182108441645,,BULL_QUIET
2000-03-29,24.1,,113.96,,,,,,,,,,-0.03057119871279157,1.062536601822393,,BULL_QUIET
2000-03-30,25.47,,112.54,,,,,,,,,,0.05684647302904544,1.0681971204177074,,BULL_FRAGILE
2000-03-31,24.11,,113.35,,,,,,,,,,-0.05339615233608164,1.032015424966299,,BULL_QUIET
2000-04-03,24.03,,113.23,,,,,,,,,,-0.003318125259228477,0.9541068109881027,,BULL_QUIET
2000-04-04,27.12,,112.55,,,,,,,,,,0.1285892634207242,0.9505119257544693,,BULL_FRAGILE
2000-04-05,28.41,,111.54,,,,,,,,,,0.047566371681415864,0.9550780717584311,,BULL_FRAGILE
2000-04-06,27.15,,113.11,,,,,,,,,,-0.04435058078141507,0.9331697635107548,,BULL_FRAGILE
2000-04-07,24.39,,113.41,,,,,,,,,,-0.10165745856353581,0.999181371775578,,BULL_QUIET
2000-04-10,25.99,,111.93,,,,,,,,,,0.06560065600656007,0.9907326781201341,,BULL_FRAGILE
2000-04-11,27.25,,112.51,,,,,,,,,,0.048480184686418015,0.9772442091613799,,BULL_FRAGILE
2000-04-12,28.98,,111.21,,,,,,,,,,0.06348623853211022,0.9325865548358959,,BULL_FRAGILE
2000-04-13,29.4,,110.72,,,,,,,,,,0.014492753623188248,0.8769862391026308,,BULL_FRAGILE
2000-04-14,33.49,,107.79,,,,,,,,,,0.13911564625850348,0.9556595641396922,,BULL_FRAGILE
2000-04-17,28.95,,109.52,,,,,,,,,,-0.13556285458345785,1.1069027855023483,,BULL_FRAGILE
2000-04-18,26.12,,112.79,,,,,,,,,,-0.09775474956822106,1.1518297516361895,,BULL_FRAGILE
2000-04-19,27.02,,113.52,,,,,,,,,,0.034456355283307705,1.151551279035172,,BULL_FRAGILE
2000-04-20,25.85,,114.24,,,,,,,,,,-0.043301258327165026,1.1658606308181232,,BULL_FRAGILE
2000-04-24,27.37,,114.9,,,,,,,,,,0.05880077369439074,1.1714851479705393,,BULL_FRAGILE
2000-04-25,25.24,,115.89,,,,,,,,,,-0.07782243332115468,1.2008172997202948,,BULL_FRAGILE
2000-04-26,26.97,,115.43,,,,,,,,,,0.06854199683042794,1.2222045799177803,,BULL_FRAGILE
2000-04-27,26.19,,115.91,,,,,,,,,,-0.028921023359288034,1.2215472103138523,,BULL_FRAGILE
2000-04-28,26.2,,115.35,,,,,,,,,,0.00038182512409301594,1.2073448283733421,,BULL_FRAGILE
2000-05-01,25.88,,116.22,,,,,,,,,,-0.012213740458015265,1.1900265719874346,,BULL_FRAGILE
2000-05-02,28.5,,114.73,,,,,,,,,,0.10123647604327668,1.2358881905562489,,BULL_FRAGILE
2000-05-03,31.63,,114.34,,,,,,,,,,0.10982456140350871,1.2139000351901468,,BULL_FRAGILE
2000-05-04,30.77,,114.13,,,,,,,,,,-0.027189377173569396,1.212643654035295,,BULL_FRAGILE
2000-05-05,27.53,,114.82,,,,,,,,,,-0.10529736756581076,1.2649005939177433,,BULL_FRAGILE
2000-05-08,28.2,,114.73,,,,,,,,,,0.02433708681438418,1.203226758133363,,BULL_FRAGILE
2000-05-09,28.93,,113.7,,,,,,,,,,0.025886524822695156,1.1870511119022065,,BULL_FRAGILE
2000-05-10,29.87,,112.91,,,,,,,,,,0.03249222260629114,1.181170650033207,,BULL_FRAGILE
2000-05-11,27.76,,115.02,,,,,,,,,,-0.07063943756277202,1.192372333079771,,BULL_FRAGILE
2000-05-12,26.05,,114.58,,,,,,,,,,-0.06159942363112392,1.2110118146375404,,BULL_FRAGILE
2000-05-15,24.86,,115.11,,,,,,,,,,-0.045681381957773604,1.094946931260943,,BULL_QUIET
2000-05-16,24.34,,113.51,,,,,,,,,,-0.02091713596138378,0.9951243807374117,,BULL_QUIET
2000-05-17,23.98,,113.93,,,,,,,,,,-0.014790468364831555,0.9363565053734256,,BULL_QUIET
2000-05-18,23.96,,113.18,,,,,,,,,,-0.0008340283569641116,0.9261462695022903,,BULL_QUIET
2000-05-19,25.44,,112.39,,,,,,,,,,0.06176961602671116,0.9425418327317464,,BULL_FRAGILE
2000-05-22,26.0,,112.21,,,,,,,,,,0.022012578616352085,0.9213597769741568,,BULL_FRAGILE
2000-05-23,25.87,,111.23,,,,,,,,,,-0.0050000000000000044,0.8759386500262003,,BULL_FRAGILE
2000-05-24,24.32,,110.48,,,,,,,,,,-0.059914959412446844,0.8664440355329823,,BULL_QUIET
2000-05-25,24.58,,110.95,,,,,,,,,,0.01069078947368407,0.8625835037934616,,BULL_QUIET
2000-05-26,24.47,,110.52,,,,,,,,,,-0.004475183075671296,0.8625949279229057,,BULL_QUIET
2000-05-30,23.62,,109.94,,,,,,,,,,-0.03473641193297905,0.8698015365252675,,BULL_QUIET
2000-05-31,23.65,,108.64,,,,,,,,,,0.0012701100762064765,0.7782592108797498,,BULL_QUIET
2000-06-01,22.36,,109.02,,,,,,,,,,-0.054545454545454564,0.6570911686413603,,BULL_QUIET
2000-06-02,21.48,,110.3,,,,,,,,,,-0.03935599284436486,0.6611577577503877,,BULL_QUIET
2000-06-05,22.71,,109.66,,,,,,,,,,0.0572625698324023,0.6238593500342638,,BULL_QUIET
2000-06-06,23.05,,109.78,,,,,,,,,,0.014971378247468081,0.6181129902420247,,BULL_QUIET
2000-06-07,22.48,,109.95,,,,,,,,,,-0.024728850325379637,0.6058811730036885,,BULL_QUIET
2000-06-08,22.77,,110.05,,,,,,,,,,0.012900355871886093,0.5906693242569565,,BULL_QUIET
2000-06-09,22.14,,109.67,,,,,,,,,,-0.02766798418972327,0.5533954197289529,,BULL_QUIET
2000-06-12,22.32,,112.41,,,,,,,,,,0.008130081300812941,0.5227858125295842,,BULL_QUIET
2000-06-13,21.67,,111.96,,,,,,,,,,-0.029121863799283054,0.5097536678651882,,BULL_QUIET
2000-06-14,21.48,,113.1,,,,,,,,,,-0.008767881864328642,0.5069667610939633,,BULL_QUIET
2000-06-15,20.68,,113.3,,,,,,,,,,-0.03724394785847307,0.5184151908180142,,BULL_QUIET
2000-06-16,20.5,,114.52,,,,,,,,,,-0.008704061895551285,0.5179524977206879,,BULL_QUIET
2000-06-19,20.63,,111.56,,,,,,,,,,0.006341463414634152,0.45330662922213993,,BULL_QUIET
2000-06-20,20.88,,112.34,,,,,,,,,,0.012118274357731496,0.4453194759182274,,BULL_QUIET
2000-06-21,20.61,,110.87,,,,,,,,,,-0.012931034482758563,0.44490315849759454,,BULL_QUIET
2000-06-22,22.0,,111.62,,,,,,,,,,0.0674429888403687,0.48662949529572924,,BULL_QUIET
2000-06-23,22.34,,110.92,,,,,,,,,,0.015454545454545388,0.4888977958773124,,BULL_QUIET
2000-06-26,22.45,,109.16,,,,,,,,,,0.004923903312443967,0.48999522483714175,,BULL_QUIET
2000-06-27,21.8,,110.62,,,,,,,,,,-0.028953229398663627,0.4855702413115954,,BULL_QUIET
2000-06-28,20.29,,109.83,,,,,,,,,,-0.06926605504587158,0.5379869845571528,,BULL_QUIET
2000-06-29,19.7,,111.49,,,,,,,,,,-0.02907836372597339,0.5153072580057739,,BULL_QUIET
2000-06-30,19.54,,109.92,,,,,,,,,,-0.008121827411167515,0.5000430704834383,,BULL_QUIET
2000-07-03,19.83,,107.35,,,,,,,,,,0.014841351074718512,0.4511058855321154,,BULL_QUIET
2000-07-05,21.16,,109.93,,,,,,,,,,0.06707009581442258,0.5169082207043271,,BULL_QUIET
2000-07-06,20.94,,110.56,,,,,,,,,,-0.010396975425330801,0.5116771400363538,,BULL_QUIET
2000-07-07,19.22,,109.88,,,,,,,,,,-0.0821394460362943,0.5791444221858589,,BULL_QUIET
2000-07-10,20.33,,110.84,,,,,,,,,,0.05775234131113427,0.6183325595914357,,BULL_QUIET
2000-07-11,20.11,,110.44,,,,,,,,,,-0.010821446138711166,0.6172500619231024,,BULL_QUIET
2000-07-12,20.03,,108.56,,,,,,,,,,-0.003978120338140156,0.6103507934839282,,BULL_QUIET
2000-07-13,20.03,,109.31,,,,,,,,,,0.0,0.6100877553521028,,BULL_QUIET
2000-07-14,19.32,,109.06,,,,,,,,,,-0.03544682975536695,0.6087733961533243,,BULL_QUIET
2000-07-17,19.45,,112.37,,,,,,,,,,0.006728778467908869,0.6092174480460422,,BULL_QUIET
2000-07-18,19.75,,112.25,,,,,,,,,,0.015424164524421524,0.611699680328119,,BULL_QUIET
2000-07-19,19.65,,112.02,,,,,,,,,,-0.005063291139240533,0.6096749809748292,,BULL_QUIET
2000-07-20,18.94,,110.32,,,,,,,,,,-0.03613231552162832,0.6204931767744938,,BULL_QUIET
2000-07-21,18.94,,108.59,,,,,,,,,,0.0,0.5616289593436062,,BULL_QUIET
2000-07-24,19.92,,113.65,,,,,,,,,,0.05174234424498425,0.5945574191540831,,BULL_QUIET
2000-07-25,19.39,,110.22,,,,,,,,,,-0.026606425702811354,0.5980689856137997,,BULL_QUIET
2000-07-26,19.67,,112.97,,,,,,,,,,0.014440433212996373,0.5964124761063998,,BULL_QUIET
2000-07-27,19.6,,113.28,,,,,,,,,,-0.003558718861209953,0.5451051170997364,,BULL_QUIET
2000-07-28,20.84,,112.17,,,,,,,,,,0.06326530612244885,0.5798403520527052,,BULL_QUIET
2000-07-31,20.74,,112.2,,,,,,,,,,-0.004798464491362786,0.5790801909122256,,BULL_QUIET
2000-08-01,20.55,,112.98,,,,,,,,,,-0.009161041465766573,0.5791768967530689,,BULL_QUIET
2000-08-02,20.0,,109.86,,,,,,,,,,-0.02676399026763998,0.5342828069103767,,BULL_QUIET
2000-08-03,19.99,,111.26,,,,,,,,,,-0.000500000000000056,0.5334418473397917,,BULL_QUIET
2000-08-04,18.62,,108.65,,,,,,,,,,-0.0685342671335667,0.5078301225366831,,BULL_QUIET
2000-08-07,19.03,,106.89,,,,,,,,,,0.022019334049409256,0.4671135752020032,,BULL_QUIET
2000-08-08,18.79,,108.59,,,,,,,,,,-0.012611665790856597,0.46755989278382065,,BULL_QUIET
2000-08-09,19.18,,110.05,,,,,,,,,,0.020755721128259852,0.4750404843138557,,BULL_QUIET
2000-08-10,19.19,,110.02,,,,,,,,,,0.0005213764337852478,0.47506941810718567,,BULL_QUIET
2000-08-11,18.55,,108.54,,,,,,,,,,-0.03335070349140179,0.4731497459116316,,BULL_QUIET
2000-08-14,17.88,,109.06,,,,,,,,,,-0.036118598382749445,0.48736661843170315,,BULL_QUIET
2000-08-15,17.98,,108.88,,,,,,,,,,0.005592841163311046,0.4834700238529141,,BULL_QUIET
2000-08-16,18.02,,109.95,,,,,,,,,,0.0022246941045604984,0.4839978808088628,,BULL_QUIET
2000-08-17,17.48,,109.22,,,,,,,,,,-0.029966703662597016,0.479017563206227,,BULL_QUIET
2000-08-18,17.05,,110.34,,,,,,,,,,-0.024599542334096114,0.4845128781723317,,BULL_QUIET
2000-08-21,17.35,,110.53,,,,,,,,,,0.017595307917888547,0.44522852571260724,,BULL_QUIET
2000-08-22,17.47,,108.35,,,,,,,,,,0.006916426512968199,0.44103921805681734,,BULL_QUIET
2000-08-23,17.38,,111.29,,,,,,,,,,-0.005151688609044025,0.43512791672379114,,BULL_QUIET
2000-08-24,17.04,,109.44,,,,,,,,,,-0.019562715765247374,0.4377296750629833,,BULL_QUIET
2000-08-25,16.53,,112.27,,,,,,,,,,-0.029929577464788637,0.35818772028786877,,BULL_QUIET
2000-08-28,16.54,,110.93,,,,,,,,,,0.000604960677555777,0.3599917724671886,,BULL_QUIET
2000-08-29,16.89,,111.37,,,,,,,,,,0.021160822249093103,0.3777017774957422,,BULL_QUIET
2000-08-30,17.69,,110.88,,,,,,,,,,0.047365304914150475,0.4218060486059258,,BULL_QUIET
2000-08-31,16.84,,112.65,,,,,,,,,,-0.04804974561899389,0.44693498145162514,,BULL_QUIET
2000-09-01,17.53,,114.5,,,,,,,,,,0.040973871733966716,0.4188801744453665,,BULL_QUIET
2000-09-05,19.82,,112.5,,,,,,,,,,0.13063320022818026,0.6287016893409506,,BULL_QUIET
2000-09-06,20.79,,110.44,,,,,,,,,,0.04894046417759834,0.6464680331425425,,BULL_QUIET
2000-09-07,19.42,,112.33,,,,,,,,,,-0.06589706589706579,0.6915327653991981,,BULL_QUIET
2000-09-08,18.46,,111.03,,,,,,,,,,-0.04943357363542744,0.7148084996390509,,BULL_QUIET
2000-09-11,18.4,,111.35,,,,,,,,,,-0.003250270855904791,0.7046550837678167,,BULL_QUIET
2000-09-12,18.59,,112.02,,,,,,,,,,0.010326086956521818,0.6918099656332334,,BULL_QUIET
2000-09-13,18.32,,112.16,,,,,,,,,,-0.014523937600860681,0.694422699906264,,BULL_QUIET
2000-09-14,18.26,,111.98,,,,,,,,,,-0.0032751091703056012,0.6946544432333853,,BULL_QUIET
2000-09-15,18.52,,111.91,,,,,,,,,,0.014238773274917849,0.6857238858045687,,BULL_QUIET
2000-09-18,20.25,,111.29,,,,,,,,,,0.0934125269978403,0.7462818351044324,,BULL_QUIET
2000-09-19,19.54,,111.81,,,,,,,,,,-0.03506172839506172,0.7620905344734543,,BULL_QUIET
2000-09-20,19.93,,,,,,,,,,,,0.019959058341862956,0.7634716089789496,,BULL_QUIET
2000-09-21,20.18,,,,,,,,,,,,0.012543903662819877,0.7621115602564091,,BULL_QUIET
2000-09-22,20.74,,,,,,,,,,,,0.027750247770069292,0.7574468941410212,,BULL_QUIET
2000-09-25,21.41,,,,,,,,,,,,0.03230472516875604,0.74503911947207,,BULL_QUIET
2000-09-26,21.88,,,,,,,,,,,,0.021952358710882747,0.7437873463789885,,BULL_QUIET
2000-09-27,21.67,,,,,,,,,,,,-0.009597806215722038,0.7484638529650729,,BULL_QUIET
2000-09-28,19.47,,,,,,,,,,,,-0.10152284263959399,0.8402501958114095,,BULL_QUIET
2000-09-29,20.57,,,,,,,,,,,,0.05649717514124308,0.8327724573924831,,BULL_QUIET
2000-10-02,21.23,,112.9,,,,,,,,,,0.03208556149732611,0.8291685572549137,,BULL_QUIET
2000-10-03,21.85,,113.27,,,,,,,,,,0.029203956665096564,0.7035705117695552,,BULL_QUIET
2000-10-04,21.54,,113.02,,,,,,,,,,-0.014187643020595053,0.6877775510964033,,BULL_QUIET
2000-10-05,21.03,,112.88,,,,,,,,,,-0.02367688022284109,0.6470700422909651,,BULL_QUIET
2000-10-06,22.71,,113.57,,,,,,,,,,0.07988587731811703,0.6658968821844282,,BULL_QUIET
2000-10-09,24.02,,112.11,,,,,,,,,,0.0576838397181858,0.6831977979878985,,BULL_QUIET
2000-10-10,24.86,,110.96,,,,,,,,,,0.03497085761865115,0.6868873280291872,,BULL_QUIET
2000-10-11,26.57,,111.13,,,,,,,,,,0.06878519710378117,0.7020277213360114,,BULL_FRAGILE
2000-10-12,30.51,,107.79,,,,,,,,,,0.14828754234098618,0.8306148630014166,,BULL_FRAGILE
2000-10-13,27.6,,111.23,,,,,,,,,,-0.09537856440511305,0.9376728131767306,,BULL_FRAGILE
2000-10-16,26.79,,111.29,,,,,,,,,,-0.02934782608695663,0.9142752946648002,,BULL_FRAGILE
2000-10-17,27.84,,110.35,,,,,,,,,,0.03919372900335949,0.8974812121432336,,BULL_FRAGILE
2000-10-18,28.72,,110.65,,,,,,,,,,0.031609195402298784,0.8985348218352454,,BULL_FRAGILE
2000-10-19,25.09,,113.54,,,,,,,,,,-0.1263927576601671,1.0382150394166254,,BULL_FRAGILE
2000-10-20,24.24,,114.64,,,,,,,,,,-0.033878039059386245,1.0495909778776324,,BULL_QUIET
2000-10-23,24.69,,115.66,,,,,,,,,,0.018564356435643692,1.0468345964943897,,BULL_QUIET
2000-10-24,24.28,,115.03,,,,,,,,,,-0.01660591332523287,1.049566615303948,,BULL_QUIET
2000-10-25,26.65,,113.86,,,,,,,,,,0.09761120263591416,1.0946831283498442,,BULL_FRAGILE
2000-10-26,28.62,,113.19,,,,,,,,,,0.07392120075046904,1.0270001944382667,,BULL_FRAGILE
2000-10-27,26.47,,115.21,,,,,,,,,,-0.07512229210342425,1.0726674756749806,,BULL_FRAGILE
2000-10-30,25.46,,115.6,,,,,,,,,,-0.03815640347563276,1.086594930087121,,BULL_FRAGILE
2000-10-31,23.63,,116.81,,,,,,,,,,-0.07187745483110763,1.12318848461478,,BULL_QUIET
2000-11-01,24.28,,116.51,,,,,,,,,,0.02750740584003397,1.1228551321346107,,BULL_QUIET
2000-11-02,23.92,,117.57,,,,,,,,,,-0.014827018121911006,1.1199398093896396,,BULL_QUIET
2000-11-03,23.67,,119.02,,,,,,,,,,-0.010451505016722429,1.0894032530739302,,BULL_QUIET
2000-11-06,24.52,,118.09,,,,,,,,,,0.035910435149978825,1.0779345322500269,,BULL_QUIET
2000-11-07,24.91,,118.3,,,,,,,,,,0.015905383360522052,1.0725965428743278,,BULL_QUIET
2000-11-08,25.66,,114.27,,,,,,,,,,0.03010839020473699,1.049315422598234,,BULL_FRAGILE
2000-11-09,27.2,,116.91,,,,,,,,,,0.06001558846453614,0.9234674185009649,,BULL_FRAGILE
2000-11-10,28.53,,115.51,,,,,,,,,,0.04889705882352957,0.8750287994319789,,BULL_FRAGILE
2000-11-13,29.06,,116.17,,,,,,,,,,0.01857693655800907,0.8679446025652683,,BULL_FRAGILE
2000-11-14,26.81,,119.84,,,,,,,,,,-0.07742601514108738,0.9058352105562564,,BULL_FRAGILE
2000-11-15,26.15,,117.3,,,,,,,,,,-0.0246176799701604,0.9015383060812032,,BULL_FRAGILE
2000-11-16,25.05,,116.43,,,,,,,,,,-0.042065009560229405,0.7915905708411879,,BULL_FRAGILE
2000-11-17,24.81,,118.76,,,,,,,,,,-0.009580838323353325,0.7819913780185596,,BULL_QUIET
2000-11-20,27.43,,116.01,,,,,,,,,,0.10560257960499797,0.8628335346745332,,BULL_FRAGILE
2000-11-21,26.62,,119.0,,,,,,,,,,-0.029529711994166874,0.8686566738464568,,BULL_FRAGILE
2000-11-22,27.71,,116.71,,,,,,,,,,0.04094665664913588,0.8107716516270695,,BULL_FRAGILE
2000-11-24,26.0,,116.12,,,,,,,,,,-0.061710573800072166,0.7966500355876444,,BULL_FRAGILE
2000-11-27,26.93,,110.52,,,,,,,,,,0.035769230769230775,0.7610460417817865,,BULL_FRAGILE
2000-11-28,27.64,,113.17,,,,,,,,,,0.02636464909023406,0.7503348100181584,,BULL_FRAGILE
2000-11-29,27.49,,111.64,,,,,,,,,,-0.00542691751085389,0.6948516061361157,,BULL_FRAGILE
2000-11-30,29.65,,110.67,,,,,,,,,,0.07857402691887949,0.7358170543816962,,BULL_FRAGILE
2000-12-01,27.48,,112.54,,,,,,,,,,-0.07318718381112976,0.790192160077677,,BULL_FRAGILE
2000-12-04,27.78,,112.8,,,,,,,,,,0.01091703056768556,0.7871609259611916,,BULL_FRAGILE
2000-12-05,24.99,,109.78,,,,,,,,,,-0.10043196544276467,0.870202410146885,,BULL_QUIET
2000-12-06,25.07,,109.42,,,,,,,,,,0.003201280512205029,0.8687517219123231,,BULL_FRAGILE
2000-12-07,25.34,,109.66,,,,,,,,,,0.010769844435580378,0.8630726118493823,,BULL_FRAGILE
2000-12-08,22.41,,112.56,,,,,,,,,,-0.1156274664561957,0.926086328009002,,BULL_QUIET
2000-12-11,23.51,,109.46,,,,,,,,,,0.04908522980812147,0.9262398878224806,,BULL_QUIET
2000-12-12,24.88,,113.11,,,,,,,,,,0.058273075287111675,0.9517088656370322,,BULL_QUIET
2000-12-13,23.63,,113.35,,,,,,,,,,-0.05024115755627012,0.9292785705180856,,BULL_QUIET
2000-12-14,24.86,,113.3,,,,,,,,,,0.05205247566652571,0.9471045060349127,,BULL_QUIET
2000-12-15,26.55,,111.97,,,,,,,,,,0.06798069187449718,0.9639358892118189,,BULL_FRAGILE
2000-12-18,27.7,,112.26,,,,,,,,,,0.043314500941619594,0.9718036878318898,,BULL_FRAGILE
2000-12-19,27.17,,112.15,,,,,,,,,,-0.019133574007220155,0.9029394841628402,,BULL_FRAGILE
2000-12-20,31.74,,110.16,,,,,,,,,,0.16820022083179964,1.071111426883582,,BULL_FRAGILE
2000-12-21,29.66,,110.51,,,,,,,,,,-0.06553245116572148,1.0979562467293484,,BULL_FRAGILE
2000-12-22,27.55,,111.3,,,,,,,,,,-0.07113958192852321,1.1061097551525838,,BULL_FRAGILE
2000-12-26,28.73,,110.78,,,,,,,,,,0.042831215970961845,1.1089795768699418,,BULL_FRAGILE
2000-12-27,28.14,,111.36,,,,,,,,,,-0.0205360250609119,1.1097956247454137,,BULL_FRAGILE
2000-12-28,26.57,,110.47,,,,,,,,,,-0.05579246624022749,1.1292167565996465,,BULL_FRAGILE
2000-12-29,26.85,,111.04,,,,,,,,,,0.010538200978547296,1.0921876348165973,,BULL_FRAGILE
2001-01-02,29.99,,109.65,,,,,,,,,,0.1169459962756052,1.1370940246090961,,BULL_FRAGILE
